index,Rooms,Type,Price,Postcode,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,index,zipcode,airbnb price mean,airbnb record count,airbnb weekly price_mean,airbnb monthly price mean,Price_log
1029,3,t,579000.0,3019.0,144.0,2013.0,-37.7827,144.8625,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.7626785637274365
1030,4,h,856500.0,3019.0,,2008.0,-37.7896,144.8559,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.9327273673015295
1031,3,h,510000.0,3019.0,,,-37.7843,144.8472,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.707570176097937
1032,3,h,765000.0,3019.0,105.0,1960.0,-37.7905,144.8485,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.883661435153617
1033,2,t,475000.0,3019.0,104.0,1980.0,-37.7948,144.85399999999996,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.676693609624866
1034,4,h,550000.0,3019.0,160.0,2000.0,-37.7775,144.855,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.740362689494244
1035,3,t,505000.0,3019.0,,,-37.7761,144.8557,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.703291378118662
1036,3,h,495000.0,3019.0,138.0,2005.0,-37.7889,144.8465,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.694605198933568
1037,3,h,680000.0,3019.0,,,-37.7885,144.859,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.832508912706237
1038,3,h,565000.0,3019.0,78.0,1970.0,-37.7844,144.8523,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.752048447819439
1039,3,h,697500.0,3019.0,,,-37.7929,144.8462,Western Metropolitan,16.0,3019.0,90.46666666666667,15.0,200.0,,5.843544211945635
1040,3,h,1550000.0,3186.0,,1940.0,-37.9159,145.0068,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.190331698170292
1041,3,h,1635000.0,3186.0,156.0,1920.0,-37.9038,145.0001,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.213517756996305
1042,4,h,1830000.0,3186.0,,,-37.8927,145.0005,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.26245108973043
1043,4,h,3695000.0,3186.0,284.0,1960.0,-37.9071,144.9898,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.567614442730845
1044,2,u,536000.0,3186.0,70.0,1970.0,-37.9081,145.0043,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.72916478969277
1045,4,h,3700000.0,3186.0,247.0,1900.0,-37.914,144.9878,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.568201724066995
1046,4,h,3775000.0,3186.0,,,-37.9139,144.9878,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.576916955965207
1047,3,h,1975000.0,3186.0,122.0,1930.0,-37.9172,144.996,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.295567099962479
1048,2,u,1300000.0,3186.0,,2000.0,-37.8954,145.0026,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.113943352306837
1049,3,h,1390000.0,3186.0,137.0,1975.0,-37.9205,145.0007,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.143014800254095
1051,4,h,2905000.0,3186.0,260.0,1905.0,-37.8926,144.9991,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.463146136726349
1052,2,u,1300000.0,3186.0,132.0,1940.0,-37.9172,145.004,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.113943352306837
1053,3,t,1725000.0,3186.0,225.0,1997.0,-37.918,145.0035,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.236789099409293
1054,3,h,2266000.0,3186.0,,,-37.9243,144.9989,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.355259905527379
1055,4,h,2910000.0,3186.0,,,-37.9136,144.9886,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.463892988985907
1056,3,h,2100000.0,3186.0,209.0,1970.0,-37.9082,144.9968,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.3222192947339195
1058,2,u,800000.0,3186.0,74.0,1960.0,-37.9122,145.0038,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.903089986991944
1059,3,t,1750000.0,3186.0,,,-37.9139,145.0035,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.243038048686294
1060,4,h,1761000.0,3186.0,135.0,1920.0,-37.8956,145.0026,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.245759355967277
1061,3,h,2600000.0,3186.0,,,-37.9287,144.99200000000005,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.414973347970818
1062,3,h,1302500.0,3186.0,171.0,1993.0,-37.9166,144.9942,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.114777731971562
1063,3,h,1900000.0,3186.0,,,-37.9301,144.9935,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.278753600952829
1065,2,u,892500.0,3186.0,92.0,1970.0,-37.9157,144.9973,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.950608224784231
1066,4,h,2145000.0,3186.0,197.0,1910.0,-37.8954,145.0017,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.331427296520743
1068,2,h,1910000.0,3186.0,,,-37.9249,144.9903,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.281033367247727
1069,3,t,1850000.0,3186.0,,,-37.9045,145.0043,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.267171728403014
1070,3,t,1067000.0,3186.0,,,-37.9119,144.9871,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.02816441942447
1071,3,h,1865000.0,3186.0,,,-37.9119,145.0037,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.270678836144707
1072,2,u,620000.0,3186.0,74.0,2013.0,-37.9042,144.9954,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.7923916894982534
1073,2,u,985000.0,3186.0,,,-37.9039,145.0009,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.993436230497612
1074,3,t,1475000.0,3186.0,163.0,2000.0,-37.8943,144.9907,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.168792020314182
1075,2,h,502000.0,3186.0,,,-37.9252,145.0004,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.70070371714502
1076,2,u,700000.0,3186.0,,1952.0,-37.9225,144.9891,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.845098040014257
1077,3,h,2400000.0,3186.0,,1910.0,-37.9225,144.991,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.380211241711606
1078,2,u,590000.0,3186.0,,1950.0,-37.9097,144.9914,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.770852011642144
1079,3,h,1650000.0,3186.0,111.0,1980.0,-37.9174,144.9895,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.217483944213907
1081,3,h,2050000.0,3186.0,262.0,2012.0,-37.899,144.9901,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.311753861055754
1082,4,h,3180000.0,3186.0,,,-37.9206,145.0051,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.502427119984433
1083,2,t,960000.0,3186.0,,,-37.9275,145.0046,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.982271233039568
1084,4,h,3320000.0,3186.0,364.0,2000.0,-37.8964,144.9972,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.521138083704036
1085,4,h,2800000.0,3186.0,,,-37.9059,144.9927,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.447158031342219
1086,3,u,1602000.0,3186.0,,,-37.9288,144.9954,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.204662511748219
1087,2,u,1300000.0,3186.0,,,-37.9012,144.9878,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.113943352306837
1088,2,u,1100000.0,3186.0,85.0,1935.0,-37.9131,144.995,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.041392685158225
1089,3,h,1650000.0,3186.0,143.0,1910.0,-37.8916,145.0017,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.217483944213907
1090,2,h,1102000.0,3186.0,,,-37.9011,145.0011,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.042181594515767
1091,2,u,575000.0,3186.0,,,-37.9097,144.9914,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.7596678446896306
1092,2,h,1570000.0,3186.0,111.0,1920.0,-37.9154,145.001,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.195899652409234
1093,3,t,1411000.0,3186.0,,2011.0,-37.9144,145.0004,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.149527013754348
1095,3,h,1785000.0,3186.0,118.0,1953.0,-37.9228,144.9996,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.251638220448212
1096,2,h,1550000.0,3186.0,,,-37.9104,145.002,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.190331698170292
1097,3,h,1875000.0,3186.0,170.0,1991.0,-37.9153,144.9924,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.273001272063738
1098,4,h,2400000.0,3186.0,,,-37.892,144.9918,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.380211241711606
1099,3,u,1266000.0,3186.0,116.0,1950.0,-37.9268,144.991,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.102433705681336
1100,3,u,826000.0,3186.0,,,-37.8958,144.9994,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.916980047320382
1102,2,u,900000.0,3186.0,,1970.0,-37.914,144.9914,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.954242509439325
1103,3,t,1962000.0,3186.0,,1995.0,-37.9208,144.9996,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.292699003043929
1104,4,h,3295888.0,3186.0,337.0,1990.0,-37.8975,144.9991,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.517972445194855
1105,1,u,375000.0,3186.0,40.0,1965.0,-37.9181,144.993,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.574031267727719
1106,2,u,756000.0,3186.0,80.0,1920.0,-37.9112,144.9909,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.878521795501206
1107,2,u,800000.0,3186.0,,,-37.9164,145.0002,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.903089986991944
1109,3,h,1500000.0,3186.0,,,-37.9158,144.9984,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.176091259055681
1110,2,u,905500.0,3186.0,,,-37.9188,144.9942,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.956888454650077
1111,3,h,2375000.0,3186.0,302.0,2000.0,-37.9271,145.0034,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.375663613960885
1112,3,h,2275000.0,3186.0,,,-37.8965,145.0022,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.356981400993131
1113,3,h,1385000.0,3186.0,120.0,1935.0,-37.9254,145.0045,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.141449773400467
1114,2,h,1601000.0,3186.0,,1958.0,-37.9166,144.9926,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.204391331919299
1115,3,h,2020000.0,3186.0,419.0,,-37.9284,144.9986,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.305351369446623
1116,3,t,1762000.0,3186.0,,,-37.9075,145.0064,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.246005904076029
1117,3,h,2450000.0,3186.0,,,-37.912,144.9994,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.389166084364533
1118,2,u,858000.0,3186.0,75.0,1950.0,-37.8958,144.9982,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.933487287848705
1119,3,t,1427000.0,3186.0,,,-37.9206,145.0,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.154423973114647
1120,3,t,2517500.0,3186.0,,,-37.9148,145.0009,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.4009694792256555
1121,4,h,2800000.0,3186.0,229.0,1910.0,-37.8962,145.0011,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.447158031342219
1123,3,h,1410000.0,3186.0,,1930.0,-37.9175,144.9949,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.14921911265538
1124,4,h,2475000.0,3186.0,274.0,1920.0,-37.916,145.0064,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.393575203269587
1125,4,h,2700000.0,3186.0,333.0,1925.0,-37.8987,144.9953,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.431363764158987
1126,3,u,1005000.0,3186.0,,,-37.909,145.0005,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.002166061756507
1128,2,u,610000.0,3186.0,75.0,2005.0,-37.9156,145.0013,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.785329835010767
1129,3,u,880000.0,3186.0,,1965.0,-37.896,144.9957,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.944482672150168
1130,2,u,737000.0,3186.0,,1975.0,-37.9159,144.9936,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.867467487859051
1131,2,h,1532000.0,3186.0,165.0,1910.0,-37.9095,145.004,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.185258765296585
1132,3,u,1250000.0,3186.0,,,-37.9249,144.9928,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.096910013008056
1133,3,u,835000.0,3186.0,,,-37.909,145.0005,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.921686475483602
1134,3,h,2320000.0,3186.0,,,-37.9253,145.0034,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.365487984890899
1135,4,h,2000000.0,3186.0,,,-37.8956,145.0037,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.301029995663981
1136,2,t,1230000.0,3186.0,,,-37.905,144.9959,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.089905111439398
1137,3,h,2375000.0,3186.0,,,-37.9152,144.993,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.375663613960885
1138,2,t,1037000.0,3186.0,2.0,2009.0,-37.9078,145.0051,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.015778756389041
1139,4,h,3050000.0,3186.0,319.0,1995.0,-37.8989,145.0008,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.484299839346786
1140,4,t,1630000.0,3186.0,196.0,2000.0,-37.9228,145.0022,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.212187604403958
1141,2,h,1701000.0,3186.0,,,-37.9118,145.0041,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.230704313612569
1142,2,u,760000.0,3186.0,,,-37.914,145.003,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.880813592280791
1143,4,h,2640000.0,3186.0,246.0,1975.0,-37.9234,145.0042,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.421603926869831
1144,2,u,850000.0,3186.0,,,-37.9116,144.9978,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.929418925714293
1145,1,u,671000.0,3186.0,74.0,1980.0,-37.9194,145.0003,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,5.8267225201689925
1146,4,t,2250000.0,3186.0,281.0,2012.0,-37.9237,145.0056,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.352182518111363
1147,3,h,2900000.0,3186.0,161.0,1942.0,-37.919,144.9953,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.4623979978989565
1148,3,u,1620000.0,3186.0,,,-37.9121,144.9953,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.209515014542631
1149,3,h,3550000.0,3186.0,,,-37.9097,144.9981,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.550228353055094
1150,4,h,2750000.0,3186.0,,,-37.904,144.9919,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.439332693830263
1152,3,t,1425000.0,3186.0,,,-37.9049,145.0069,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.153814864344529
1153,4,h,2405000.0,3186.0,142.0,1970.0,-37.9262,144.9969,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.381115080709851
1154,3,u,1352500.0,3186.0,110.0,1993.0,-37.91,144.989,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.131137273778607
1155,3,h,2030000.0,3186.0,,,-37.9193,144.9898,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.307496037913213
1157,3,h,1171000.0,3186.0,,1970.0,-37.9002,144.9928,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.068556895072363
1158,2,t,1400000.0,3186.0,,,-37.9159,144.9933,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.146128035678238
1159,3,h,1600000.0,3186.0,,2000.0,-37.9241,145.0028,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.204119982655925
1160,4,h,1500000.0,3186.0,195.0,1990.0,-37.8869,144.9982,Southern Metropolitan,158.0,3186.0,268.2983870967742,124.0,1029.4615384615386,5467.083333333333,6.176091259055681
1161,4,h,1940000.0,3187.0,240.0,1960.0,-37.9205,145.0122,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.2878017299302265
1162,4,h,1850000.0,3187.0,268.0,1940.0,-37.9187,145.007,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.267171728403014
1163,3,h,930000.0,3187.0,117.0,1930.0,-37.9317,145.0218,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,5.968482948553935
1164,4,h,1310000.0,3187.0,213.0,2008.0,-37.9162,145.0219,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.117271295655764
1165,2,h,1250000.0,3187.0,,,-37.9077,145.0229,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.096910013008056
1166,4,h,2504000.0,3187.0,183.0,1950.0,-37.9022,145.0125,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.398634324538392
1167,2,u,700000.0,3187.0,,,-37.9195,145.0067,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,5.845098040014257
1168,2,u,750000.0,3187.0,,1970.0,-37.9318,145.0293,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,5.8750612633917
1169,3,t,1302500.0,3187.0,,,-37.9179,145.0091,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.114777731971562
1170,2,h,1445000.0,3187.0,126.0,1940.0,-37.9153,145.0142,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.159867847092567
1171,2,h,980000.0,3187.0,,,-37.917,145.0137,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,5.991226075692495
1172,4,h,1495000.0,3187.0,,,-37.9179,145.019,Southern Metropolitan,159.0,3187.0,193.8679245283019,53.0,376.875,1116.0,6.174641192660449
